row	occurrence_error	id	institutionID	datasetID	institutionCode	datasetName	basisOfRecord	occurrenceID	organismQuantity	organismQuantityType	previousIdentifications	associatedSequences	materialSampleID	eventID	eventDate	samplingProtocol	sampleSizeValue	sampleSizeUnit	country	verbatimLocality	minimumDepthInMeters	maximumDepthInMeters	decimalLatitude	decimalLongitude	geodeticDatum	dateIdentified	identificationReferences	identificationRemarks	taxonID	scientificName	kingdom	phylum	class	order	family	genus	specificEpithet	infraspecificEpithet	taxonRank
144	Potential duplicate record	GU-2022-Wallhamn-COI:plankton1_23JUN_COI:Wallhamn_COI_ASV_247	https://ror.org/01tm6cn81	GU-2022-Wallhamn-COI	GU	COI Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-COI:plankton1_23JUN_COI:Wallhamn_COI_ASV_247	78	DNA sequence reads	By data provider: |Mollusca|Gastropoda|Cephalaspidea|Philinidae|Philine|aperta||; By ASV portal: Animalia|Mollusca|Gastropoda|Cephalaspidea|Philinidae|Philine|X||BOLD:ACQ0195	https://www.ebi.ac.uk/ena/browser/view/ERR10920211	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671488	GU-2022-Wallhamn-COI:plankton1_23JUN_COI	2022-06-23	https://doi.org/10.3389/fmars.2020.572680	2427	DNA sequence reads	Sweden	Wallhamn	2	2	58.00673134	11.69869106	EPSG:4326	2025-02-24	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.12.0 (https://nf-co.re/ampliseq) VSEARCH:sintax annotation against COIDB 221216 (https://doi.org/10.17044/scilifelab.20514192.v2); confidence at lowest specified (ASV portal) taxon: 1	ASV:45c83ad4934388986f1e58dc619b0ff5	BOLD:ACQ0195	Animalia	Mollusca	Cephalaspidea	Gastropoda	Philinidae	Philine	X		unranked
145	Potential duplicate record	GU-2022-Wallhamn-COI:plankton1_23JUN_COI:Wallhamn_COI_ASV_281	https://ror.org/01tm6cn81	GU-2022-Wallhamn-COI	GU	COI Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-COI:plankton1_23JUN_COI:Wallhamn_COI_ASV_281	12	DNA sequence reads	By data provider: |Annelida|Polychaeta|Spionida|Spionidae|Polydora|cornuta||; By ASV portal: Animalia|Annelida|Polychaeta|Polychaeta_X|Spionidae|Polydora|cornuta||BOLD:AAC2976	https://www.ebi.ac.uk/ena/browser/view/ERR10920211	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671488	GU-2022-Wallhamn-COI:plankton1_23JUN_COI	2022-06-23	https://doi.org/10.3389/fmars.2020.572680	2427	DNA sequence reads	Sweden	Wallhamn	2	2	58.00673134	11.69869106	EPSG:4326	2025-02-24	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.12.0 (https://nf-co.re/ampliseq) VSEARCH:sintax annotation against COIDB 221216 (https://doi.org/10.17044/scilifelab.20514192.v2); confidence at lowest specified (ASV portal) taxon: 1	ASV:d42fcf310aa47f29f94742d786f89746	BOLD:AAC2976	Animalia	Annelida	Polychaeta_X	Polychaeta	Spionidae	Polydora	cornuta		unranked
146	Potential duplicate record	GU-2022-Wallhamn-COI:plankton1_23JUN_COI:Wallhamn_COI_ASV_290	https://ror.org/01tm6cn81	GU-2022-Wallhamn-COI	GU	COI Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-COI:plankton1_23JUN_COI:Wallhamn_COI_ASV_290	22	DNA sequence reads	By data provider: |Mollusca|Gastropoda|Cephalaspidea|Philinidae|Philine|aperta||; By ASV portal: Animalia|Mollusca|Gastropoda|Cephalaspidea|Philinidae|Philine|X||BOLD:ACQ0195	https://www.ebi.ac.uk/ena/browser/view/ERR10920211	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671488	GU-2022-Wallhamn-COI:plankton1_23JUN_COI	2022-06-23	https://doi.org/10.3389/fmars.2020.572680	2427	DNA sequence reads	Sweden	Wallhamn	2	2	58.00673134	11.69869106	EPSG:4326	2025-02-24	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.12.0 (https://nf-co.re/ampliseq) VSEARCH:sintax annotation against COIDB 221216 (https://doi.org/10.17044/scilifelab.20514192.v2); confidence at lowest specified (ASV portal) taxon: 1	ASV:c5f7a6cdde18b79933ad551fbc7d6b1a	BOLD:ACQ0195	Animalia	Mollusca	Cephalaspidea	Gastropoda	Philinidae	Philine	X		unranked
147	Potential duplicate record	GU-2022-Wallhamn-COI:plankton1_23JUN_COI:Wallhamn_COI_ASV_294	https://ror.org/01tm6cn81	GU-2022-Wallhamn-COI	GU	COI Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-COI:plankton1_23JUN_COI:Wallhamn_COI_ASV_294	66	DNA sequence reads	By data provider: |Arthropoda|Copepoda|Calanoida|Acartiidae|Acartia|hudsonica||; By ASV portal: Animalia|Arthropoda|Copepoda|Calanoida|Acartiidae|Acartia|X||BOLD:AAJ3150	https://www.ebi.ac.uk/ena/browser/view/ERR10920211	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671488	GU-2022-Wallhamn-COI:plankton1_23JUN_COI	2022-06-23	https://doi.org/10.3389/fmars.2020.572680	2427	DNA sequence reads	Sweden	Wallhamn	2	2	58.00673134	11.69869106	EPSG:4326	2025-02-24	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.12.0 (https://nf-co.re/ampliseq) VSEARCH:sintax annotation against COIDB 221216 (https://doi.org/10.17044/scilifelab.20514192.v2); confidence at lowest specified (ASV portal) taxon: 1	ASV:98a2ec2aefda37b0bdf26269c9e66d51	BOLD:AAJ3150	Animalia	Arthropoda	Calanoida	Copepoda	Acartiidae	Acartia	X		unranked
149	Potential duplicate record	GU-2022-Wallhamn-COI:plankton1_23JUN_COI:Wallhamn_COI_ASV_334	https://ror.org/01tm6cn81	GU-2022-Wallhamn-COI	GU	COI Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-COI:plankton1_23JUN_COI:Wallhamn_COI_ASV_334	113	DNA sequence reads	By data provider: |Cnidaria|Hydrozoa|Leptothecata|Campanulariidae|Clytia|hemisphaerica||; By ASV portal: Animalia|Cnidaria|Hydrozoa|Leptothecata|Campanulariidae|Clytia|hemisphaerica||BOLD:AAR9450	https://www.ebi.ac.uk/ena/browser/view/ERR10920211	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671488	GU-2022-Wallhamn-COI:plankton1_23JUN_COI	2022-06-23	https://doi.org/10.3389/fmars.2020.572680	2427	DNA sequence reads	Sweden	Wallhamn	2	2	58.00673134	11.69869106	EPSG:4326	2025-02-24	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.12.0 (https://nf-co.re/ampliseq) VSEARCH:sintax annotation against COIDB 221216 (https://doi.org/10.17044/scilifelab.20514192.v2); confidence at lowest specified (ASV portal) taxon: 1	ASV:93e382eb2ab57ab385a7b9aca84707da	BOLD:AAR9450	Animalia	Cnidaria	Leptothecata	Hydrozoa	Campanulariidae	Clytia	hemisphaerica		unranked
150	Potential duplicate record	GU-2022-Wallhamn-COI:plankton1_23JUN_COI:Wallhamn_COI_ASV_339	https://ror.org/01tm6cn81	GU-2022-Wallhamn-COI	GU	COI Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-COI:plankton1_23JUN_COI:Wallhamn_COI_ASV_339	110	DNA sequence reads	By data provider: |Arthropoda|Copepoda|Calanoida|Centropagidae|Centropages|hamatus||; By ASV portal: Animalia|Arthropoda|Copepoda|Calanoida|Centropagidae|Centropages|hamatus||BOLD:ACM7673	https://www.ebi.ac.uk/ena/browser/view/ERR10920211	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671488	GU-2022-Wallhamn-COI:plankton1_23JUN_COI	2022-06-23	https://doi.org/10.3389/fmars.2020.572680	2427	DNA sequence reads	Sweden	Wallhamn	2	2	58.00673134	11.69869106	EPSG:4326	2025-02-24	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.12.0 (https://nf-co.re/ampliseq) VSEARCH:sintax annotation against COIDB 221216 (https://doi.org/10.17044/scilifelab.20514192.v2); confidence at lowest specified (ASV portal) taxon: 1	ASV:71ce0ac91ba0f0b5033063b37cd91dba	BOLD:ACM7673	Animalia	Arthropoda	Calanoida	Copepoda	Centropagidae	Centropages	hamatus		unranked
152	Potential duplicate record	GU-2022-Wallhamn-COI:plankton1_23JUN_COI:Wallhamn_COI_ASV_368	https://ror.org/01tm6cn81	GU-2022-Wallhamn-COI	GU	COI Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-COI:plankton1_23JUN_COI:Wallhamn_COI_ASV_368	92	DNA sequence reads	By data provider: |Mollusca|Gastropoda|Cephalaspidea|Philinidae|Philine|aperta||; By ASV portal: Animalia|Mollusca|Gastropoda|Cephalaspidea|Philinidae|Philine|X||BOLD:ACQ0195	https://www.ebi.ac.uk/ena/browser/view/ERR10920211	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671488	GU-2022-Wallhamn-COI:plankton1_23JUN_COI	2022-06-23	https://doi.org/10.3389/fmars.2020.572680	2427	DNA sequence reads	Sweden	Wallhamn	2	2	58.00673134	11.69869106	EPSG:4326	2025-02-24	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.12.0 (https://nf-co.re/ampliseq) VSEARCH:sintax annotation against COIDB 221216 (https://doi.org/10.17044/scilifelab.20514192.v2); confidence at lowest specified (ASV portal) taxon: 1	ASV:17b8ff3466e67f61925d4b95af645a77	BOLD:ACQ0195	Animalia	Mollusca	Cephalaspidea	Gastropoda	Philinidae	Philine	X		unranked
154	Potential duplicate record	GU-2022-Wallhamn-COI:plankton1_23JUN_COI:Wallhamn_COI_ASV_492	https://ror.org/01tm6cn81	GU-2022-Wallhamn-COI	GU	COI Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-COI:plankton1_23JUN_COI:Wallhamn_COI_ASV_492	54	DNA sequence reads	By data provider: |Cnidaria|Hydrozoa|Leptothecata|Campanulariidae|Clytia|hemisphaerica||; By ASV portal: Animalia|Cnidaria|Hydrozoa|Leptothecata|Campanulariidae|Clytia|hemisphaerica||BOLD:AAR9450	https://www.ebi.ac.uk/ena/browser/view/ERR10920211	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671488	GU-2022-Wallhamn-COI:plankton1_23JUN_COI	2022-06-23	https://doi.org/10.3389/fmars.2020.572680	2427	DNA sequence reads	Sweden	Wallhamn	2	2	58.00673134	11.69869106	EPSG:4326	2025-02-24	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.12.0 (https://nf-co.re/ampliseq) VSEARCH:sintax annotation against COIDB 221216 (https://doi.org/10.17044/scilifelab.20514192.v2); confidence at lowest specified (ASV portal) taxon: 1	ASV:d0c423deafb5a8655b56c1a31e9bd150	BOLD:AAR9450	Animalia	Cnidaria	Leptothecata	Hydrozoa	Campanulariidae	Clytia	hemisphaerica		unranked
155	Potential duplicate record	GU-2022-Wallhamn-COI:plankton1_23JUN_COI:Wallhamn_COI_ASV_518	https://ror.org/01tm6cn81	GU-2022-Wallhamn-COI	GU	COI Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-COI:plankton1_23JUN_COI:Wallhamn_COI_ASV_518	5	DNA sequence reads	By data provider: |Annelida|Polychaeta|Terebellida|Cirratulidae|Tharyx|setigera||; By ASV portal: Unassigned||||||||	https://www.ebi.ac.uk/ena/browser/view/ERR10920211	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671488	GU-2022-Wallhamn-COI:plankton1_23JUN_COI	2022-06-23	https://doi.org/10.3389/fmars.2020.572680	2427	DNA sequence reads	Sweden	Wallhamn	2	2	58.00673134	11.69869106	EPSG:4326	2025-02-24	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.12.0 (https://nf-co.re/ampliseq) VSEARCH:sintax annotation against COIDB 221216 (https://doi.org/10.17044/scilifelab.20514192.v2); confidence at lowest specified (ASV portal) taxon: 0	ASV:949dfe1ba28367afd3500b19589dccaa	Unassigned	Unassigned								kingdom
157	Potential duplicate record	GU-2022-Wallhamn-COI:plankton1_23JUN_COI:Wallhamn_COI_ASV_539	https://ror.org/01tm6cn81	GU-2022-Wallhamn-COI	GU	COI Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-COI:plankton1_23JUN_COI:Wallhamn_COI_ASV_539	44	DNA sequence reads	By data provider: |Arthropoda|Copepoda|Calanoida|Centropagidae|Centropages|hamatus||; By ASV portal: Animalia|Arthropoda|Copepoda|Calanoida|Centropagidae|Centropages|hamatus||BOLD:ACM7673	https://www.ebi.ac.uk/ena/browser/view/ERR10920211	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671488	GU-2022-Wallhamn-COI:plankton1_23JUN_COI	2022-06-23	https://doi.org/10.3389/fmars.2020.572680	2427	DNA sequence reads	Sweden	Wallhamn	2	2	58.00673134	11.69869106	EPSG:4326	2025-02-24	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.12.0 (https://nf-co.re/ampliseq) VSEARCH:sintax annotation against COIDB 221216 (https://doi.org/10.17044/scilifelab.20514192.v2); confidence at lowest specified (ASV portal) taxon: 1	ASV:b981f5e663ab956d4e258c3b06fbc7ce	BOLD:ACM7673	Animalia	Arthropoda	Calanoida	Copepoda	Centropagidae	Centropages	hamatus		unranked
160	Potential duplicate record	GU-2022-Wallhamn-COI:plankton1_23JUN_COI:Wallhamn_COI_ASV_597	https://ror.org/01tm6cn81	GU-2022-Wallhamn-COI	GU	COI Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-COI:plankton1_23JUN_COI:Wallhamn_COI_ASV_597	9	DNA sequence reads	By data provider: |Mollusca|Bivalvia|Cardiida|Cardiidae|Cerastoderma|glaucum||; By ASV portal: Animalia|Mollusca|Bivalvia|Cardiida|Cardiidae|Cerastoderma|glaucum||BOLD:AAA3078	https://www.ebi.ac.uk/ena/browser/view/ERR10920211	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671488	GU-2022-Wallhamn-COI:plankton1_23JUN_COI	2022-06-23	https://doi.org/10.3389/fmars.2020.572680	2427	DNA sequence reads	Sweden	Wallhamn	2	2	58.00673134	11.69869106	EPSG:4326	2025-02-24	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.12.0 (https://nf-co.re/ampliseq) VSEARCH:sintax annotation against COIDB 221216 (https://doi.org/10.17044/scilifelab.20514192.v2); confidence at lowest specified (ASV portal) taxon: 1	ASV:9311294cacda678bf011ee0b84bb9cc6	BOLD:AAA3078	Animalia	Mollusca	Cardiida	Bivalvia	Cardiidae	Cerastoderma	glaucum		unranked
163	Potential duplicate record	GU-2022-Wallhamn-COI:plankton1_23JUN_COI:Wallhamn_COI_ASV_647	https://ror.org/01tm6cn81	GU-2022-Wallhamn-COI	GU	COI Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-COI:plankton1_23JUN_COI:Wallhamn_COI_ASV_647	7	DNA sequence reads	By data provider: |Arthropoda|Copepoda|Calanoida|Acartiidae|Acartia|hudsonica||; By ASV portal: Animalia|Arthropoda|Copepoda|Calanoida|Acartiidae|Acartia|X||BOLD:AAJ3150	https://www.ebi.ac.uk/ena/browser/view/ERR10920211	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671488	GU-2022-Wallhamn-COI:plankton1_23JUN_COI	2022-06-23	https://doi.org/10.3389/fmars.2020.572680	2427	DNA sequence reads	Sweden	Wallhamn	2	2	58.00673134	11.69869106	EPSG:4326	2025-02-24	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.12.0 (https://nf-co.re/ampliseq) VSEARCH:sintax annotation against COIDB 221216 (https://doi.org/10.17044/scilifelab.20514192.v2); confidence at lowest specified (ASV portal) taxon: 1	ASV:12151ef37fb392ab33a171ae0bdaa0c3	BOLD:AAJ3150	Animalia	Arthropoda	Calanoida	Copepoda	Acartiidae	Acartia	X		unranked
167	Potential duplicate record	GU-2022-Wallhamn-COI:plankton1_23JUN_COI:Wallhamn_COI_ASV_690	https://ror.org/01tm6cn81	GU-2022-Wallhamn-COI	GU	COI Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-COI:plankton1_23JUN_COI:Wallhamn_COI_ASV_690	23	DNA sequence reads	By data provider: |Arthropoda|Copepoda|Calanoida|Centropagidae|Centropages|hamatus||; By ASV portal: Animalia|Arthropoda|Copepoda|Calanoida|Centropagidae|Centropages|hamatus||BOLD:ACM7673	https://www.ebi.ac.uk/ena/browser/view/ERR10920211	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671488	GU-2022-Wallhamn-COI:plankton1_23JUN_COI	2022-06-23	https://doi.org/10.3389/fmars.2020.572680	2427	DNA sequence reads	Sweden	Wallhamn	2	2	58.00673134	11.69869106	EPSG:4326	2025-02-24	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.12.0 (https://nf-co.re/ampliseq) VSEARCH:sintax annotation against COIDB 221216 (https://doi.org/10.17044/scilifelab.20514192.v2); confidence at lowest specified (ASV portal) taxon: 1	ASV:470413bcede74996a1ccb9c8ea6e4159	BOLD:ACM7673	Animalia	Arthropoda	Calanoida	Copepoda	Centropagidae	Centropages	hamatus		unranked
169	Potential duplicate record	GU-2022-Wallhamn-COI:plankton1_23JUN_COI:Wallhamn_COI_ASV_704	https://ror.org/01tm6cn81	GU-2022-Wallhamn-COI	GU	COI Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-COI:plankton1_23JUN_COI:Wallhamn_COI_ASV_704	22	DNA sequence reads	By data provider: |Mollusca|Bivalvia|Cardiida|Cardiidae|Cerastoderma|glaucum||; By ASV portal: Animalia|Mollusca|Bivalvia|Cardiida|Cardiidae|Cerastoderma|glaucum||BOLD:AAA3078	https://www.ebi.ac.uk/ena/browser/view/ERR10920211	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671488	GU-2022-Wallhamn-COI:plankton1_23JUN_COI	2022-06-23	https://doi.org/10.3389/fmars.2020.572680	2427	DNA sequence reads	Sweden	Wallhamn	2	2	58.00673134	11.69869106	EPSG:4326	2025-02-24	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.12.0 (https://nf-co.re/ampliseq) VSEARCH:sintax annotation against COIDB 221216 (https://doi.org/10.17044/scilifelab.20514192.v2); confidence at lowest specified (ASV portal) taxon: 1	ASV:e5ed8f643899b7c404cbde00c44522cf	BOLD:AAA3078	Animalia	Mollusca	Cardiida	Bivalvia	Cardiidae	Cerastoderma	glaucum		unranked
170	Potential duplicate record	GU-2022-Wallhamn-COI:plankton1_23JUN_COI:Wallhamn_COI_ASV_797	https://ror.org/01tm6cn81	GU-2022-Wallhamn-COI	GU	COI Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-COI:plankton1_23JUN_COI:Wallhamn_COI_ASV_797	17	DNA sequence reads	By data provider: |Annelida|Polychaeta|Spionida|Spionidae|Streblospio|benedicti||; By ASV portal: Animalia|Annelida|Polychaeta|Polychaeta_X|Spionidae|Streblospio|benedicti||BOLD:ACW7228	https://www.ebi.ac.uk/ena/browser/view/ERR10920211	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671488	GU-2022-Wallhamn-COI:plankton1_23JUN_COI	2022-06-23	https://doi.org/10.3389/fmars.2020.572680	2427	DNA sequence reads	Sweden	Wallhamn	2	2	58.00673134	11.69869106	EPSG:4326	2025-02-24	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.12.0 (https://nf-co.re/ampliseq) VSEARCH:sintax annotation against COIDB 221216 (https://doi.org/10.17044/scilifelab.20514192.v2); confidence at lowest specified (ASV portal) taxon: 1	ASV:76dfe2773d66d41b630618b4d60db7f9	BOLD:ACW7228	Animalia	Annelida	Polychaeta_X	Polychaeta	Spionidae	Streblospio	benedicti		unranked
172	Potential duplicate record	GU-2022-Wallhamn-COI:plankton1_23JUN_COI:Wallhamn_COI_ASV_816	https://ror.org/01tm6cn81	GU-2022-Wallhamn-COI	GU	COI Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-COI:plankton1_23JUN_COI:Wallhamn_COI_ASV_816	16	DNA sequence reads	By data provider: |Arthropoda|Copepoda|Calanoida|Centropagidae|Centropages|hamatus||; By ASV portal: Animalia|Arthropoda|Copepoda|Calanoida|Centropagidae|Centropages|hamatus||BOLD:ACM7673	https://www.ebi.ac.uk/ena/browser/view/ERR10920211	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671488	GU-2022-Wallhamn-COI:plankton1_23JUN_COI	2022-06-23	https://doi.org/10.3389/fmars.2020.572680	2427	DNA sequence reads	Sweden	Wallhamn	2	2	58.00673134	11.69869106	EPSG:4326	2025-02-24	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.12.0 (https://nf-co.re/ampliseq) VSEARCH:sintax annotation against COIDB 221216 (https://doi.org/10.17044/scilifelab.20514192.v2); confidence at lowest specified (ASV portal) taxon: 1	ASV:058743e85a41fc6e4d9adcec25a06cfd	BOLD:ACM7673	Animalia	Arthropoda	Calanoida	Copepoda	Centropagidae	Centropages	hamatus		unranked
174	Potential duplicate record	GU-2022-Wallhamn-COI:plankton1_23JUN_COI:Wallhamn_COI_ASV_895	https://ror.org/01tm6cn81	GU-2022-Wallhamn-COI	GU	COI Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-COI:plankton1_23JUN_COI:Wallhamn_COI_ASV_895	13	DNA sequence reads	By data provider: |Mollusca|Gastropoda|Cephalaspidea|Philinidae|Philine|aperta||; By ASV portal: Animalia|Mollusca|Gastropoda|Cephalaspidea|Philinidae|Philine|X||BOLD:ACQ0195	https://www.ebi.ac.uk/ena/browser/view/ERR10920211	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671488	GU-2022-Wallhamn-COI:plankton1_23JUN_COI	2022-06-23	https://doi.org/10.3389/fmars.2020.572680	2427	DNA sequence reads	Sweden	Wallhamn	2	2	58.00673134	11.69869106	EPSG:4326	2025-02-24	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.12.0 (https://nf-co.re/ampliseq) VSEARCH:sintax annotation against COIDB 221216 (https://doi.org/10.17044/scilifelab.20514192.v2); confidence at lowest specified (ASV portal) taxon: 1	ASV:0f78bade46f1311e098fb6bdde7d2308	BOLD:ACQ0195	Animalia	Mollusca	Cephalaspidea	Gastropoda	Philinidae	Philine	X		unranked
311	Potential duplicate record	GU-2022-Wallhamn-COI:plankton1_4AUG_COI:Wallhamn_COI_ASV_103	https://ror.org/01tm6cn81	GU-2022-Wallhamn-COI	GU	COI Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-COI:plankton1_4AUG_COI:Wallhamn_COI_ASV_103	127	DNA sequence reads	By data provider: |Chaetognatha|Sagittoidea|Aphragmophora|Sagittidae|Sagitta|setosa||; By ASV portal: Animalia|Chaetognatha|Sagittoidea|Aphragmophora|Sagittidae|Parasagitta|setosa||BOLD:ABV5526	https://www.ebi.ac.uk/ena/browser/view/ERR10920214	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671491	GU-2022-Wallhamn-COI:plankton1_4AUG_COI	2022-08-04	https://doi.org/10.3389/fmars.2020.572680	2138	DNA sequence reads	Sweden	Wallhamn	2	2	58.00673134	11.69869106	EPSG:4326	2025-02-24	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.12.0 (https://nf-co.re/ampliseq) VSEARCH:sintax annotation against COIDB 221216 (https://doi.org/10.17044/scilifelab.20514192.v2); confidence at lowest specified (ASV portal) taxon: 1	ASV:e6c71351c77d41dc31a2fae7c4c8430c	BOLD:ABV5526	Animalia	Chaetognatha	Aphragmophora	Sagittoidea	Sagittidae	Parasagitta	setosa		unranked
312	Potential duplicate record	GU-2022-Wallhamn-COI:plankton1_4AUG_COI:Wallhamn_COI_ASV_104	https://ror.org/01tm6cn81	GU-2022-Wallhamn-COI	GU	COI Metabarcoding Genetic Observations of Marine Species in the Port of Wallhamn, Sweden (2022)	MaterialSample	GU-2022-Wallhamn-COI:plankton1_4AUG_COI:Wallhamn_COI_ASV_104	186	DNA sequence reads	By data provider: |Arthropoda|Branchiopoda|Ctenopoda|Sididae|Penilia|avirostris||; By ASV portal: Animalia|Arthropoda|Branchiopoda|Diplostraca|Sididae|Penilia|avirostris||BOLD:AAC6757	https://www.ebi.ac.uk/ena/browser/view/ERR10920214	https://www.ebi.ac.uk/ena/browser/view/SAMEA112671491	GU-2022-Wallhamn-COI:plankton1_4AUG_COI	2022-08-04	https://doi.org/10.3389/fmars.2020.572680	2138	DNA sequence reads	Sweden	Wallhamn	2	2	58.00673134	11.69869106	EPSG:4326	2025-02-24	https://docs.biodiversitydata.se/analyse-data/molecular-tools/#taxonomy-annotation	Ampliseq v2.12.0 (https://nf-co.re/ampliseq) VSEARCH:sintax annotation against COIDB 221216 (https://doi.org/10.17044/scilifelab.20514192.v2); confidence at lowest specified (ASV portal) taxon: 1	ASV:c7a6baebb97af92c866f9f3d9e7a2357	BOLD:AAC6757	Animalia	Arthropoda	Diplostraca	Branchiopoda	Sididae	Penilia	avirostris		unranked
