row	occurrence_error	extensionID	eventID	occurrenceID	kingdom	phylum	class	order	family	genus	scientificName	rank	organismQuantity	organismQuantityType	basisOfRecord	identificationReferences	identificationRemarks
2671	Potential duplicate record	MGYA00582206	MGYA00582206	MGYA00582206_Bacteria::Actinobacteria	Bacteria	Actinobacteria					Actinobacteria	phylum	80	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/5.0	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/5.0. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00582206
2676	Potential duplicate record	MGYA00582206	MGYA00582206	MGYA00582206_Bacteria::Actinobacteria:Actinobacteria	Bacteria	Actinobacteria	Actinobacteria				Actinobacteria	class	2	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/5.0	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/5.0. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00582206
2922	Potential duplicate record	MGYA00582207	MGYA00582207	MGYA00582207_Bacteria::Actinobacteria	Bacteria	Actinobacteria					Actinobacteria	phylum	9	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/5.0	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/5.0. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00582207
2926	Potential duplicate record	MGYA00582207	MGYA00582207	MGYA00582207_Bacteria::Actinobacteria:Actinobacteria	Bacteria	Actinobacteria	Actinobacteria				Actinobacteria	class	1	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/5.0	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/5.0. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00582207
3432	Potential duplicate record	MGYA00582209	MGYA00582209	MGYA00582209_Bacteria::Actinobacteria	Bacteria	Actinobacteria					Actinobacteria	phylum	43	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/5.0	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/5.0. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00582209
3436	Potential duplicate record	MGYA00582209	MGYA00582209	MGYA00582209_Bacteria::Actinobacteria:Actinobacteria	Bacteria	Actinobacteria	Actinobacteria				Actinobacteria	class	1	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/5.0	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/5.0. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00582209
3761	Potential duplicate record	MGYA00582210	MGYA00582210	MGYA00582210_Bacteria::Actinobacteria	Bacteria	Actinobacteria					Actinobacteria	phylum	67	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/5.0	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/5.0. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00582210
3765	Potential duplicate record	MGYA00582210	MGYA00582210	MGYA00582210_Bacteria::Actinobacteria:Actinobacteria	Bacteria	Actinobacteria	Actinobacteria				Actinobacteria	class	2	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/5.0	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/5.0. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00582210
3995	Potential duplicate record	MGYA00582211	MGYA00582211	MGYA00582211_Bacteria::Actinobacteria	Bacteria	Actinobacteria					Actinobacteria	phylum	1	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/5.0	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/5.0. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00582211
3998	Potential duplicate record	MGYA00582211	MGYA00582211	MGYA00582211_Bacteria::Actinobacteria:Actinobacteria	Bacteria	Actinobacteria	Actinobacteria				Actinobacteria	class	2	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/5.0	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/5.0. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00582211
4241	Potential duplicate record	MGYA00582212	MGYA00582212	MGYA00582212_Bacteria::Actinobacteria	Bacteria	Actinobacteria					Actinobacteria	phylum	44	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/5.0	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/5.0. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00582212
4245	Potential duplicate record	MGYA00582212	MGYA00582212	MGYA00582212_Bacteria::Actinobacteria:Actinobacteria	Bacteria	Actinobacteria	Actinobacteria				Actinobacteria	class	1	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/5.0	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/5.0. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00582212
4444	Potential duplicate record	MGYA00582213	MGYA00582213	MGYA00582213_Bacteria::Actinobacteria	Bacteria	Actinobacteria					Actinobacteria	phylum	23	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/5.0	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/5.0. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00582213
4448	Potential duplicate record	MGYA00582213	MGYA00582213	MGYA00582213_Bacteria::Actinobacteria:Actinobacteria	Bacteria	Actinobacteria	Actinobacteria				Actinobacteria	class	4	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/5.0	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/5.0. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00582213
4642	Potential duplicate record	MGYA00582214	MGYA00582214	MGYA00582214_Bacteria::Actinobacteria	Bacteria	Actinobacteria					Actinobacteria	phylum	32	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/5.0	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/5.0. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00582214
4647	Potential duplicate record	MGYA00582214	MGYA00582214	MGYA00582214_Bacteria::Actinobacteria:Actinobacteria	Bacteria	Actinobacteria	Actinobacteria				Actinobacteria	class	1	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/5.0	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/5.0. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00582214
5395	Potential duplicate record	MGYA00582219	MGYA00582219	MGYA00582219_Bacteria::Actinobacteria	Bacteria	Actinobacteria					Actinobacteria	phylum	7	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/5.0	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/5.0. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00582219
5398	Potential duplicate record	MGYA00582219	MGYA00582219	MGYA00582219_Bacteria::Actinobacteria:Actinobacteria	Bacteria	Actinobacteria	Actinobacteria				Actinobacteria	class	1	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/5.0	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/5.0. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00582219
5691	Potential duplicate record	MGYA00582221	MGYA00582221	MGYA00582221_Bacteria::Actinobacteria	Bacteria	Actinobacteria					Actinobacteria	phylum	19	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/5.0	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/5.0. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00582221
5695	Potential duplicate record	MGYA00582221	MGYA00582221	MGYA00582221_Bacteria::Actinobacteria:Actinobacteria	Bacteria	Actinobacteria	Actinobacteria				Actinobacteria	class	3	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/5.0	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/5.0. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00582221
6473	Potential duplicate record	MGYA00582226	MGYA00582226	MGYA00582226_Bacteria::Actinobacteria	Bacteria	Actinobacteria					Actinobacteria	phylum	56	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/5.0	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/5.0. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00582226
6478	Potential duplicate record	MGYA00582226	MGYA00582226	MGYA00582226_Bacteria::Actinobacteria:Actinobacteria	Bacteria	Actinobacteria	Actinobacteria				Actinobacteria	class	4	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/5.0	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/5.0. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00582226
6913	Potential duplicate record	MGYA00582228	MGYA00582228	MGYA00582228_Bacteria::Actinobacteria	Bacteria	Actinobacteria					Actinobacteria	phylum	14	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/5.0	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/5.0. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00582228
6916	Potential duplicate record	MGYA00582228	MGYA00582228	MGYA00582228_Bacteria::Actinobacteria:Actinobacteria	Bacteria	Actinobacteria	Actinobacteria				Actinobacteria	class	1	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/5.0	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/5.0. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00582228
7257	Potential duplicate record	MGYA00582230	MGYA00582230	MGYA00582230_Bacteria::Actinobacteria	Bacteria	Actinobacteria					Actinobacteria	phylum	6	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/5.0	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/5.0. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00582230
7261	Potential duplicate record	MGYA00582230	MGYA00582230	MGYA00582230_Bacteria::Actinobacteria:Actinobacteria	Bacteria	Actinobacteria	Actinobacteria				Actinobacteria	class	1	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/5.0	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/5.0. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00582230
7440	Potential duplicate record	MGYA00582231	MGYA00582231	MGYA00582231_Bacteria::Actinobacteria	Bacteria	Actinobacteria					Actinobacteria	phylum	8	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/5.0	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/5.0. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00582231
7444	Potential duplicate record	MGYA00582231	MGYA00582231	MGYA00582231_Bacteria::Actinobacteria:Actinobacteria	Bacteria	Actinobacteria	Actinobacteria				Actinobacteria	class	1	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/5.0	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/5.0. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00582231
9206	Potential duplicate record	MGYA00582242	MGYA00582242	MGYA00582242_Bacteria::Actinobacteria	Bacteria	Actinobacteria					Actinobacteria	phylum	26	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/5.0	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/5.0. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00582242
9211	Potential duplicate record	MGYA00582242	MGYA00582242	MGYA00582242_Bacteria::Actinobacteria:Actinobacteria	Bacteria	Actinobacteria	Actinobacteria				Actinobacteria	class	5	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/5.0	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/5.0. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00582242
9539	Potential duplicate record	MGYA00582243	MGYA00582243	MGYA00582243_Bacteria::Actinobacteria	Bacteria	Actinobacteria					Actinobacteria	phylum	29	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/5.0	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/5.0. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00582243
9543	Potential duplicate record	MGYA00582243	MGYA00582243	MGYA00582243_Bacteria::Actinobacteria:Actinobacteria	Bacteria	Actinobacteria	Actinobacteria				Actinobacteria	class	1	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/5.0	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/5.0. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00582243
9847	Potential duplicate record	MGYA00582244	MGYA00582244	MGYA00582244_Bacteria::Actinobacteria	Bacteria	Actinobacteria					Actinobacteria	phylum	36	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/5.0	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/5.0. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00582244
9850	Potential duplicate record	MGYA00582244	MGYA00582244	MGYA00582244_Bacteria::Actinobacteria:Actinobacteria	Bacteria	Actinobacteria	Actinobacteria				Actinobacteria	class	1	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/5.0	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/5.0. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00582244
10050	Potential duplicate record	MGYA00582245	MGYA00582245	MGYA00582245_Bacteria::Actinobacteria	Bacteria	Actinobacteria					Actinobacteria	phylum	39	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/5.0	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/5.0. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00582245
10055	Potential duplicate record	MGYA00582245	MGYA00582245	MGYA00582245_Bacteria::Actinobacteria:Actinobacteria	Bacteria	Actinobacteria	Actinobacteria				Actinobacteria	class	10	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/5.0	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/5.0. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00582245
10579	Potential duplicate record	MGYA00582247	MGYA00582247	MGYA00582247_Bacteria::Actinobacteria	Bacteria	Actinobacteria					Actinobacteria	phylum	29	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/5.0	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/5.0. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00582247
10584	Potential duplicate record	MGYA00582247	MGYA00582247	MGYA00582247_Bacteria::Actinobacteria:Actinobacteria	Bacteria	Actinobacteria	Actinobacteria				Actinobacteria	class	1	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/5.0	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/5.0. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00582247
12315	Potential duplicate record	MGYA00582254	MGYA00582254	MGYA00582254_Bacteria::Actinobacteria	Bacteria	Actinobacteria					Actinobacteria	phylum	35	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/5.0	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/5.0. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00582254
12319	Potential duplicate record	MGYA00582254	MGYA00582254	MGYA00582254_Bacteria::Actinobacteria:Actinobacteria	Bacteria	Actinobacteria	Actinobacteria				Actinobacteria	class	1	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/5.0	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/5.0. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00582254
