row	occurrence_error	extensionID	eventID	occurrenceID	kingdom	phylum	class	order	family	genus	scientificName	rank	organismQuantity	organismQuantityType	basisOfRecord	identificationReferences	identificationRemarks
1230	Potential duplicate record	MGYA00205238	MGYA00205238	MGYA00205238_Bacteria::Actinobacteria	Bacteria	Actinobacteria					Actinobacteria	phylum	5606	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205238
1238	Potential duplicate record	MGYA00205238	MGYA00205238	MGYA00205238_Bacteria::Actinobacteria:Actinobacteria	Bacteria	Actinobacteria	Actinobacteria				Actinobacteria	class	211	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205238
1658	Potential duplicate record	MGYA00205238	MGYA00205238	MGYA00205238_Chloroplast:::::::uncultured_bacterium							uncultured bacterium	species	61	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205238
1662	Potential duplicate record	MGYA00205238	MGYA00205238	MGYA00205238_Mitochondria:::::::uncultured_bacterium							uncultured bacterium	species	4	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205238
1682	Potential duplicate record	MGYA00205239	MGYA00205239	MGYA00205239_Bacteria::Actinobacteria	Bacteria	Actinobacteria					Actinobacteria	phylum	2318	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205239
1689	Potential duplicate record	MGYA00205239	MGYA00205239	MGYA00205239_Bacteria::Actinobacteria:Actinobacteria	Bacteria	Actinobacteria	Actinobacteria				Actinobacteria	class	233	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205239
1909	Potential duplicate record	MGYA00205239	MGYA00205239	MGYA00205239_Bacteria::Nitrospirae:Nitrospira	Bacteria	Nitrospirae	Nitrospira				Nitrospira	class	13	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205239
1912	Potential duplicate record	MGYA00205239	MGYA00205239	MGYA00205239_Bacteria::Nitrospirae:Nitrospira:Nitrospirales:Nitrospiraceae:Nitrospira	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Nitrospira	Nitrospira	genus	1	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205239
2204	Potential duplicate record	MGYA00205239	MGYA00205239	MGYA00205239_Chloroplast:::::::uncultured_bacterium							uncultured bacterium	species	169	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205239
2209	Potential duplicate record	MGYA00205239	MGYA00205239	MGYA00205239_Mitochondria:::::::uncultured_bacterium							uncultured bacterium	species	9	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205239
2226	Potential duplicate record	MGYA00205240	MGYA00205240	MGYA00205240_Bacteria::Actinobacteria	Bacteria	Actinobacteria					Actinobacteria	phylum	1244	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205240
2234	Potential duplicate record	MGYA00205240	MGYA00205240	MGYA00205240_Bacteria::Actinobacteria:Actinobacteria	Bacteria	Actinobacteria	Actinobacteria				Actinobacteria	class	200	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205240
2621	Potential duplicate record	MGYA00205240	MGYA00205240	MGYA00205240_Chloroplast:::::::uncultured_bacterium							uncultured bacterium	species	6	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205240
2624	Potential duplicate record	MGYA00205240	MGYA00205240	MGYA00205240_Mitochondria:::::::uncultured_bacterium							uncultured bacterium	species	10	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205240
2634	Potential duplicate record	MGYA00205241	MGYA00205241	MGYA00205241_Bacteria::Actinobacteria	Bacteria	Actinobacteria					Actinobacteria	phylum	2275	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205241
2641	Potential duplicate record	MGYA00205241	MGYA00205241	MGYA00205241_Bacteria::Actinobacteria:Actinobacteria	Bacteria	Actinobacteria	Actinobacteria				Actinobacteria	class	832	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205241
2987	Potential duplicate record	MGYA00205241	MGYA00205241	MGYA00205241_Chloroplast:::::::uncultured_bacterium							uncultured bacterium	species	98	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205241
2992	Potential duplicate record	MGYA00205241	MGYA00205241	MGYA00205241_Mitochondria:::::::uncultured_bacterium							uncultured bacterium	species	12	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205241
3000	Potential duplicate record	MGYA00205242	MGYA00205242	MGYA00205242_Bacteria::Actinobacteria	Bacteria	Actinobacteria					Actinobacteria	phylum	7091	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205242
3007	Potential duplicate record	MGYA00205242	MGYA00205242	MGYA00205242_Bacteria::Actinobacteria:Actinobacteria	Bacteria	Actinobacteria	Actinobacteria				Actinobacteria	class	1588	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205242
3346	Potential duplicate record	MGYA00205242	MGYA00205242	MGYA00205242_Chloroplast:::::::uncultured_bacterium							uncultured bacterium	species	4	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205242
3351	Potential duplicate record	MGYA00205242	MGYA00205242	MGYA00205242_Mitochondria:::::::uncultured_bacterium							uncultured bacterium	species	1	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205242
3368	Potential duplicate record	MGYA00205243	MGYA00205243	MGYA00205243_Bacteria::Actinobacteria	Bacteria	Actinobacteria					Actinobacteria	phylum	1609	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205243
3377	Potential duplicate record	MGYA00205243	MGYA00205243	MGYA00205243_Bacteria::Actinobacteria:Actinobacteria	Bacteria	Actinobacteria	Actinobacteria				Actinobacteria	class	1163	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205243
3739	Potential duplicate record	MGYA00205243	MGYA00205243	MGYA00205243_Chloroplast:::::::uncultured_bacterium							uncultured bacterium	species	17	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205243
3741	Potential duplicate record	MGYA00205243	MGYA00205243	MGYA00205243_Mitochondria:::::::uncultured_bacterium							uncultured bacterium	species	2	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205243
3752	Potential duplicate record	MGYA00205244	MGYA00205244	MGYA00205244_Bacteria::Actinobacteria	Bacteria	Actinobacteria					Actinobacteria	phylum	12226	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205244
3758	Potential duplicate record	MGYA00205244	MGYA00205244	MGYA00205244_Bacteria::Actinobacteria:Actinobacteria	Bacteria	Actinobacteria	Actinobacteria				Actinobacteria	class	472	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205244
4084	Potential duplicate record	MGYA00205244	MGYA00205244	MGYA00205244_Chloroplast:::::::uncultured_bacterium							uncultured bacterium	species	16	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205244
4088	Potential duplicate record	MGYA00205244	MGYA00205244	MGYA00205244_Mitochondria:::::::uncultured_bacterium							uncultured bacterium	species	16	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205244
4104	Potential duplicate record	MGYA00205245	MGYA00205245	MGYA00205245_Bacteria::Actinobacteria	Bacteria	Actinobacteria					Actinobacteria	phylum	1913	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205245
4111	Potential duplicate record	MGYA00205245	MGYA00205245	MGYA00205245_Bacteria::Actinobacteria:Actinobacteria	Bacteria	Actinobacteria	Actinobacteria				Actinobacteria	class	538	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205245
4446	Potential duplicate record	MGYA00205246	MGYA00205246	MGYA00205246_Bacteria::Actinobacteria	Bacteria	Actinobacteria					Actinobacteria	phylum	2392	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205246
4452	Potential duplicate record	MGYA00205246	MGYA00205246	MGYA00205246_Bacteria::Actinobacteria:Actinobacteria	Bacteria	Actinobacteria	Actinobacteria				Actinobacteria	class	479	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205246
4835	Potential duplicate record	MGYA00205246	MGYA00205246	MGYA00205246_Chloroplast:::::::uncultured_bacterium							uncultured bacterium	species	37	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205246
4839	Potential duplicate record	MGYA00205246	MGYA00205246	MGYA00205246_Mitochondria:::::::uncultured_bacterium							uncultured bacterium	species	3	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205246
4859	Potential duplicate record	MGYA00205247	MGYA00205247	MGYA00205247_Bacteria::Actinobacteria	Bacteria	Actinobacteria					Actinobacteria	phylum	2669	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205247
4869	Potential duplicate record	MGYA00205247	MGYA00205247	MGYA00205247_Bacteria::Actinobacteria:Actinobacteria	Bacteria	Actinobacteria	Actinobacteria				Actinobacteria	class	1522	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205247
5375	Potential duplicate record	MGYA00205247	MGYA00205247	MGYA00205247_Chloroplast:::::::uncultured_bacterium							uncultured bacterium	species	154	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205247
5380	Potential duplicate record	MGYA00205247	MGYA00205247	MGYA00205247_Mitochondria:::::::uncultured_bacterium							uncultured bacterium	species	10	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205247
5395	Potential duplicate record	MGYA00205248	MGYA00205248	MGYA00205248_Bacteria::Actinobacteria	Bacteria	Actinobacteria					Actinobacteria	phylum	2387	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205248
5403	Potential duplicate record	MGYA00205248	MGYA00205248	MGYA00205248_Bacteria::Actinobacteria:Actinobacteria	Bacteria	Actinobacteria	Actinobacteria				Actinobacteria	class	306	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205248
5807	Potential duplicate record	MGYA00205248	MGYA00205248	MGYA00205248_Chloroplast:::::::uncultured_bacterium							uncultured bacterium	species	26	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205248
5809	Potential duplicate record	MGYA00205248	MGYA00205248	MGYA00205248_Mitochondria:::::::uncultured_bacterium							uncultured bacterium	species	3	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205248
5822	Potential duplicate record	MGYA00205249	MGYA00205249	MGYA00205249_Bacteria::Actinobacteria	Bacteria	Actinobacteria					Actinobacteria	phylum	14128	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205249
5829	Potential duplicate record	MGYA00205249	MGYA00205249	MGYA00205249_Bacteria::Actinobacteria:Actinobacteria	Bacteria	Actinobacteria	Actinobacteria				Actinobacteria	class	437	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205249
6232	Potential duplicate record	MGYA00205249	MGYA00205249	MGYA00205249_Chloroplast:::::::uncultured_bacterium							uncultured bacterium	species	25	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205249
6236	Potential duplicate record	MGYA00205249	MGYA00205249	MGYA00205249_Mitochondria:::::::uncultured_bacterium							uncultured bacterium	species	15	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205249
6243	Potential duplicate record	MGYA00205250	MGYA00205250	MGYA00205250_Bacteria::Actinobacteria	Bacteria	Actinobacteria					Actinobacteria	phylum	1799	DNA sequence reads	MaterialSample	https://www.ebi.ac.uk/metagenomics/pipelines/4.1	SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00205250
